Age,Taxa,Continent,Lat,Long
714,Bison moccasin,North America,41.521136425661595,-113.08192018546659
708,Bison moccasin,North America,41.521136425661595,-113.08192018546659
754,Bison moccasin,North America,41.521136425661595,-113.08192018546659
703,Bison moccasin,North America,41.521136425661595,-113.08192018546659
700,Bison moccasin,North America,41.521136425661595,-113.08192018546659
1530,Homo sapiens,Africa,-33.7291,18.4404
467,Homo sapiens,Africa,-33.732,18.441
11115,Mammoth collagen ultrafiltrated,North America,40.55491028211844,-104.39261194251145
10870,Mammoth collagen ultrafiltrated,North America,40.55491028211844,-104.39261194251145
9663,Homo sapiens,North America,42.793487588994964,-120.38751407581609
10407,Homo sapiens,North America,42.793487588994964,-120.38751407581609
10262,Homo sapiens,North America,42.793487588994964,-120.38751407581609
2295,Homo sapiens,Africa,-33.732,18.441
11055,Mammoth collagen hydroxyproline,North America,40.55491028211844,-104.39261194251145
11155,Mammoth collagen hydroxyproline,North America,40.55491028211844,-104.39261194251145
730,Bison premolar root,North America,47.880682090483674,-110.43517534420852
730,bison pre-molar root,North America,47.880682090483674,-110.43517534420852
200,Bison,North America,46.40455705428208,-113.44056509797264
65,Bison,North America,46.40455705428208,-113.44056509797264
2740,bison mandible,North America,47.74024256910797,-103.3955046204765
2250,bison mandible,North America,47.74024256910797,-103.3955046204765
1745,Bison collagen,North America,48.62827474672233,-110.11144174350346
1810,Bison charred,North America,48.62827474672233,-110.11144174350346
1760,Bison collagen,North America,48.62827474672233,-110.11144174350346
244,Bison,North America,46.14838217500926,-112.0937216658235
700,Cactaceae areole from Homo sapiens feces,North America,36.51121516905903,-117.41089760107947
2810,bison,North America,46.408878310737975,-95.70806591549135
995,probably bison,North America,45.772227003116804,-96.47174936784174
700,Bison rib,North America,45.42616329897609,-96.41112000223742
379,Bone collagen bison calcaneus,North America,45.93819853721501,-93.63017609479446
685,Bone collagen bison scapula,North America,44.34988183000561,-94.24768135812215
968,Bone collagen bison scapula,North America,44.022134295100194,-95.76326743052974
809,Bison,North America,44.54773856123945,-99.00514640567786
1273,collagen bison ulna,North America,44.00715389472898,-95.18113734623977
165,Bison collagen,North America,30.214537129149793,-96.40350807628522
9020,Bison,North America,36.74981244552506,-100.47682415983714
9195,Bison,North America,36.74981244552506,-100.47682415983714
2170,Homo sapiens,Africa,-33.732,18.441
2490,Homo sapiens,Africa,-33.7281,18.44
2010,Homo sapiens,Africa,-33.732,18.441
620,Homo sapiens,Africa,-33.7087,18.4559
1110,Homo sapiens,Africa,-33.7297,18.4367
630,Homo sapiens,Africa,-33.7087,18.4559
2960,Homo sapiens,Africa,-33.7087,18.4559
3310,Homo sapiens,Africa,-33.7307,18.4426
3200,Homo sapiens,Africa,-33.7309,18.4426
980,Homo sapiens,Africa,-33.732,18.441
2970,Homo sapiens,Africa,-33.7308,18.4426
2120,Homo sapiens,Africa,-33.732,18.441
1950,Homo sapiens,Africa,-33.732,18.441
3220,Homo sapiens,Africa,-33.732,18.441
8110,Bison sp collagen,North America,45.429940297992616,-100.0317149411768
7090,Bison sp collagen,North America,45.429940297992616,-100.0317149411768
11300,Mammuthus cf. imperator (id. by M. Mehl),North America,35.174471621061805,-98.37528161369715
535,Collagen mammal and bison frags,North America,46.979271444730124,-98.95903647527955
670,Collagen mammal and bison frags,North America,46.979271444730124,-98.95903647527955
4710,Bison sp.,North America,33.61028003632146,-101.82043197977373
4990,Bison sp.,North America,33.61028003632146,-101.82043197977373
5032,Mammuthus cf. imperator tusk (id. by M. Mehl),North America,35.174471621061805,-98.37528161369715
2800,Bison bison bison radius collagen,North America,41.34404798631195,-88.88596091492839
2040,human,South America,-17.594666,-65.967283
1550,human,South America,-17.594666,-65.967283
2320,human,South America,-17.6158,-65.939
2400,human,South America,-17.6158,-65.939
540,human,South America,-17.373218,-66.133406
380,human,South America,-17.373218,-66.133406
4555,Bison bison humerus,North America,45.423339416523476,-107.48994234953656
790,bison apatite,North America,28.326429026153942,-97.16597913923688
3344,Bison sp. Metapodial apatite,North America,45.3006475202194,-111.92024388568701
9855,Bison sp. apatite,North America,29.89304421455923,-101.15169963469084
515,Bison limb,North America,30.058214931546154,-98.03124913523635
2480,Bison limb,North America,30.058214931546154,-98.03124913523635
2475,Bison limb,North America,30.058214931546154,-98.03124913523635
5140,Bison bone,North America,30.058214931546154,-98.03124913523635
5145,Bison innominate,North America,30.058214931546154,-98.03124913523635
2415,Bison limb,North America,30.058214931546154,-98.03124913523635
2490,Bison limb,North America,30.058214931546154,-98.03124913523635
3000,Bison rib,North America,30.058214931546154,-98.03124913523635
5140,Bison bone,North America,30.058214931546154,-98.03124913523635
5205,bison,North America,29.355696098352517,-99.110275118392
560,bison,North America,29.355696098352517,-99.110275118392
10380,collagen Bison antiquus,North America,38.666738161992456,-107.0319357890355
10445,collagen Bison antiquus,North America,38.666738161992456,-107.0319357890355
11065,Mammoth XAD purified hydrolysed protein,North America,40.55491028211844,-104.39261194251145
10940,Mammoth XAD purified hydrolysed protein,North America,40.55491028211844,-104.39261194251145
10960,Mammuthus XAD gelatin KOH collagen,North America,35.174471621061805,-98.37528161369715
1715,Bison sp.,North America,45.1565573225273,-100.87185360079333
1745,Bison sp.,North America,45.1565573225273,-100.87185360079333
1750,Bison sp.,North America,45.1565573225273,-100.87185360079333
1775,Bison sp.,North America,45.1565573225273,-100.87185360079333
1755,Bison sp.,North America,45.1565573225273,-100.87185360079333
1710,Bison sp.,North America,45.1565573225273,-100.87185360079333
1775,Bison sp.,North America,45.1565573225273,-100.87185360079333
1700,Bison sp.,North America,45.1565573225273,-100.87185360079333
10505,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
10585,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
10750,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
10970,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
10540,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
10305,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
10965,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
10995,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
10925,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
10860,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
11015,Mammoth collagen gelatin,North America,40.55491028211844,-104.39261194251145
10925,Mammoth collagen XAD,North America,40.55491028211844,-104.39261194251145
10960,Mammoth XAD purified hydrolysed protein,North America,40.55491028211844,-104.39261194251145
3000,bison,North America,31.037658717037793,-97.47843252931852
190,bison,North America,28.796451775327338,-96.9719770145062
515,bison,North America,28.796451775327338,-96.9719770145062
5135,bison,North America,30.64813423348284,-97.60104547085605
8925,Bison,North America,36.74981244552506,-100.47682415983714
9210,Bison,North America,36.74981244552506,-100.47682415983714
9340,Bison,North America,36.74981244552506,-100.47682415983714
10020,Bison,North America,36.78884189926347,-99.66754831181991
9075,Bison,North America,36.74981244552506,-100.47682415983714
9335,Bison,North America,36.74981244552506,-100.47682415983714
345,Bison tibia processed using XAD filtration,North America,31.704906918591124,-98.11095525748577
335,Bison rib processed with XAD filtration,North America,31.704906918591124,-98.11095525748577
335,Bison patella processed using XAD filtration,North America,31.704906918591124,-98.11095525748577
2215,Bison calcaneous processed using XAD filtration,North America,31.704906918591124,-98.11095525748577
1775,Bison sp.,North America,45.1565573225273,-100.87185360079333
1785,Bison sp.,North America,45.1565573225273,-100.87185360079333
1755,Bison sp.,North America,45.1565573225273,-100.87185360079333
9300,Bison,North America,36.74981244552506,-100.47682415983714
880,bison,North America,,
895,bison,North America,,
880,bison,North America,,
880,bison,North America,,
9290,Bison,North America,36.74981244552506,-100.47682415983714
1560,Homo sapiens wild onion bulb from coprolite Allium spp.,North America,29.89304421455923,-101.15169963469084
8405,Bison collagen,North America,41.654480359094364,-105.7240240750072
9445,Bison metacarpal collagen,North America,39.32977942857719,-104.92956572434706
9425,Bison radius collagen,North America,39.32977942857719,-104.92956572434706
9470,Bison humerus collagen,North America,39.32977942857719,-104.92956572434706
11990,Bison antiquus medial phalanx (same specimen as Beta-216160),North America,48.57188749023361,-122.9653883128835
6970,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
9585,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
5750,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
9170,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
5740,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
6115,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
5715,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
5770,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
7595,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
7000,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
12265,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
10980,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
12260,Homo sapiens coprolite water sol.,North America,42.793487588994964,-120.38751407581609
11090,Homo sapiens coprolite water sol.,North America,42.793487588994964,-120.38751407581609
11190,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
11270,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
11625,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
9090,Bison,North America,36.74981244552506,-100.47682415983714
7260,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
5595,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
5655,Homo sapiens coprolite sol. urine,North America,42.793487588994964,-120.38751407581609
7490,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
7605,Homo sapiens coprolite sol. urine,North America,42.793487588994964,-120.38751407581609
12165,Homo sapiens coprolite macro,North America,42.793487588994964,-120.38751407581609
12050,Homo sapiens coprolite sol. urine,North America,42.793487588994964,-120.38751407581609
5545,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
6155,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
4950,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
7020,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
7645,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
7025,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
2295,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
5380,Homo sapiens coprolite,North America,42.793487588994964,-120.38751407581609
3000,Bison metapodial frag,North America,30.058214931546154,-98.03124913523635
2965,Bison bone frag,North America,30.058214931546154,-98.03124913523635
535,Bison,North America,30.058214931546154,-98.03124913523635
575,Bison,North America,30.058214931546154,-98.03124913523635
565,Bison,North America,30.058214931546154,-98.03124913523635
2205,Bison,North America,30.058214931546154,-98.03124913523635
2255,bison,North America,30.058214931546154,-98.03124913523635
5120,bison,North America,30.058214931546154,-98.03124913523635
2210,bison,North America,30.058214931546154,-98.03124913523635
2955,bison,North America,30.058214931546154,-98.03124913523635
5115,bison,North America,30.058214931546154,-98.03124913523635
2985,bison,North America,30.058214931546154,-98.03124913523635
5180,bison,North America,30.058214931546154,-98.03124913523635
5120,bison,North America,30.058214931546154,-98.03124913523635
5060,bison,North America,30.058214931546154,-98.03124913523635
5155,bison,North America,30.058214931546154,-98.03124913523635
5165,bison,North America,30.058214931546154,-98.03124913523635
250,Bison R P4,North America,30.058214931546154,-98.03124913523635
520,Bison L P4 unworn,North America,30.058214931546154,-98.03124913523635
2460,Bison P2,North America,30.058214931546154,-98.03124913523635
215,Bison R M1 or M2 with open roots,North America,30.058214931546154,-98.03124913523635
2475,Bison M frag,North America,30.058214931546154,-98.03124913523635
555,Bison,North America,30.058214931546154,-98.03124913523635
2460,bison,North America,30.058214931546154,-98.03124913523635
275,bison,North America,30.058214931546154,-98.03124913523635
2275,bison,North America,30.058214931546154,-98.03124913523635
2470,bison,North America,30.058214931546154,-98.03124913523635
2480,bison,North America,30.058214931546154,-98.03124913523635
2270,bison,North America,30.058214931546154,-98.03124913523635
545,bison,North America,30.058214931546154,-98.03124913523635
570,bison,North America,30.058214931546154,-98.03124913523635
545,bison,North America,30.058214931546154,-98.03124913523635
540,bison,North America,30.058214931546154,-98.03124913523635
555,bison,North America,30.058214931546154,-98.03124913523635
580,bison,North America,30.058214931546154,-98.03124913523635
545,bison,North America,30.058214931546154,-98.03124913523635
595,bison,North America,30.058214931546154,-98.03124913523635
2480,bison,North America,30.058214931546154,-98.03124913523635
580,bison,North America,30.058214931546154,-98.03124913523635
585,bison,North America,30.058214931546154,-98.03124913523635
545,bison,North America,30.058214931546154,-98.03124913523635
2470,bison,North America,30.058214931546154,-98.03124913523635
2995,bison,North America,30.058214931546154,-98.03124913523635
535,bison,North America,30.058214931546154,-98.03124913523635
11340,Homo sapiens coprolite macro,North America,42.793487588994964,-120.38751407581609
11505,Homo sapiens coprolite water sol.,North America,42.793487588994964,-120.38751407581609
11205,Homo sapiens coprolite macro,North America,42.793487588994964,-120.38751407581609
11250,Homo sapiens coprolite water sol.,North America,42.793487588994964,-120.38751407581609
9280,Bison,North America,36.74981244552506,-100.47682415983714
5110,bison,North America,30.058214931546154,-98.03124913523635
3065,bison,North America,30.058214931546154,-98.03124913523635
6260,Bison sp. talus (125 g) amino acid,North America,47.35680077781988,-102.61829143915456
270,Bison sp. third phalanx (22.5 g) amino acid,North America,47.35680077781988,-102.61829143915456
10340,bone harpoon mammothà,North America,39.442139521748466,-114.90169356518656
760,Bison bison,North America,29.837053289102798,-97.62031344178487
950,Bison bison,North America,29.837053289102798,-97.62031344178487
4010,Bison femur,North America,43.0641640126821,-118.96810624661465
9345,bison,North America,44.076397957289565,-99.20523008924249
530,Bison bison bone collagen,North America,38.96985206027308,-84.72788417236082
10120,bison sp.,North America,40.17652381047083,-99.40478724484485
11020,bison sp Collagen,North America,40.17652381047083,-99.40478724484485
11365,bison sp Collagen,North America,40.17652381047083,-99.40478724484485
2080,Bison,North America,42.133077177707435,-104.96584243620327
10290,in human coprolite,North America,42.793487588994964,-120.38751407581609
10833,Homo sapiens,North America,42.793487588994964,-120.38751407581609
10210,in human coprolite,North America,42.793487588994964,-120.38751407581609
9108,Bison,North America,36.74981244552506,-100.47682415983714
9013,Bison,North America,36.74981244552506,-100.47682415983714
3090,bison,North America,42.86761997343551,-90.70627392823128
8890,bison apatite,North America,44.24835147607696,-105.54840504496916
8620,bison apatite,North America,44.24835147607696,-105.54840504496916
280,bison,North America,32.792211936455004,-103.41265870248425
630,Bison,North America,35.83850738912608,-100.81353970932756
150,bison diaphysis,North America,41.69465016061481,-106.93076666910247
450,Bison sp.,North America,43.083914050590465,-95.6248526651416
630,Bison sp.,North America,43.083914050590465,-95.6248526651416
